,year,id_c,sw_area
1294,2007,82,9982.0
1295,2007,8211,82.0
1296,2007,8212,685.0
1297,2007,8215,2399.0
1298,2007,8216,2167.0
1299,2007,8221,253.0
1300,2007,8222,762.0
1301,2007,8225,742.0
1302,2007,8226,1664.0
1303,2007,8231,73.0
1304,2007,8235,320.0
1305,2007,8236,328.0
1306,2007,8237,507.0
1307,2007,83,11322.0
1308,2007,8311,207.0
1309,2007,8315,2018.0
1310,2007,8316,916.0
1311,2007,8317,3415.0
1312,2007,8325,453.0
1313,2007,8326,652.0
1314,2007,8327,349.0
1315,2007,8335,960.0
1316,2007,8336,917.0
1317,2007,8337,1435.0
1318,2007,84,7858.0
1319,2007,8415,263.0
1320,2007,8416,476.0
1321,2007,8417,365.0
1322,2007,8421,155.0
1323,2007,8425,1108.0
1324,2007,8426,1512.0
1325,2007,8435,707.0
1326,2007,8436,2164.0
1327,2007,8437,1109.0
1328,2007,9,143934.0
1329,2007,91,55856.0
1330,2007,9161,626.0
1331,2007,9162,455.0
1332,2007,9163,128.0
1333,2007,9171,1459.0
1334,2007,9172,1620.0
1335,2007,9173,5525.0
1336,2007,9174,793.0
1337,2007,9175,495.0
1338,2007,9176,1261.0
1339,2007,9177,1333.0
1340,2007,9178,1545.0
1341,2007,9179,462.0
1342,2007,9180,2596.0
1343,2007,9181,6451.0
1344,2007,9182,1974.0
1345,2007,9183,1443.0
1346,2007,9184,1238.0
1347,2007,9185,1445.0
1348,2007,9186,1456.0
1349,2007,9187,4226.0
1350,2007,9188,6569.0
1351,2007,9189,10337.0
1352,2007,9190,2419.0
1353,2007,92,16309.0
1354,2007,9261,226.0
1355,2007,9262,527.0
1356,2007,9263,409.0
1357,2007,9271,2117.0
1358,2007,9272,711.0
1359,2007,9273,1638.0
1360,2007,9274,1484.0
1361,2007,9275,2989.0
1362,2007,9276,802.0
1363,2007,9277,1590.0
1364,2007,9278,2177.0
1365,2007,9279,1639.0
1366,2007,93,17938.0
1367,2007,9361,47.0
1368,2007,9362,337.0
1369,2007,9363,100.0
1370,2007,9371,1400.0
1371,2007,9372,2231.0
1372,2007,9373,1319.0
1373,2007,9374,2382.0
1374,2007,9375,2748.0
1375,2007,9376,4845.0
1376,2007,9377,2528.0
1377,2007,94,8388.0
1378,2007,9461,186.0
1379,2007,9462,54.0
1380,2007,9463,58.0
1381,2007,9464,140.0
1382,2007,9471,1918.0
1383,2007,9472,783.0
1384,2007,9473,622.0
1385,2007,9474,793.0
1386,2007,9475,935.0
1387,2007,9476,596.0
1388,2007,9477,500.0
1389,2007,9478,884.0
1390,2007,9479,919.0
1391,2007,95,14180.0
1392,2007,9561,91.0
1393,2007,9562,325.0
1394,2007,9563,194.0
1395,2007,9564,417.0
1396,2007,9565,34.0
1397,2007,9571,3211.0
1398,2007,9572,2623.0
1399,2007,9573,354.0
1400,2007,9574,662.0
1401,2007,9575,1864.0
1402,2007,9576,1674.0
1403,2007,9577,2732.0
1404,2007,96,11838.0
1405,2007,9661,197.0
1406,2007,9662,153.0
1407,2007,9663,174.0
1408,2007,9671,844.0
1409,2007,9672,783.0
1410,2007,9673,927.0
1411,2007,9674,1600.0
1412,2007,9675,1625.0
1413,2007,9676,1133.0
1414,2007,9677,1966.0
1415,2007,9678,1371.0
1416,2007,9679,1065.0
1417,2007,97,19426.0
1418,2007,9761,455.0
1419,2007,9762,88.0
1420,2007,9763,139.0
1421,2007,9764,52.0
1422,2007,9771,1027.0
1423,2007,9772,1250.0
1424,2007,9773,2311.0
1425,2007,9774,1840.0
1426,2007,9775,1273.0
1427,2007,9776,314.0
1428,2007,9777,3885.0
1429,2007,9778,1636.0
1430,2007,9779,2443.0
1431,2007,9780,2714.0
1432,2007,10,2616.0
1433,2007,10041,365.0
1434,2007,10041100,
1435,2007,10042,560.0
1436,2007,10043,188.0
1437,2007,10044,698.0
1438,2007,10045,257.0
1439,2007,10046,445.0
1440,2007,11,5947.0
1441,2007,11001001,
1442,2007,11002002,
1443,2007,11003003,
1444,2007,11004004,
1445,2007,11005005,
1446,2007,11006006,
1447,2007,11007007,
1448,2007,11008008,
1449,2007,11009009,
1450,2007,11010010,
1451,2007,11011011,
1452,2007,11012012,
1453,2007,12,100587.0
1454,2007,12051,4115.0
1455,2007,12052,264.0
1456,2007,12053,597.0
1457,2007,12054,2100.0
1458,2007,12060,7631.0
1459,2007,12061,9032.0
1460,2007,12062,3104.0
1461,2007,12063,5439.0
1462,2007,12064,5743.0
1463,2007,12065,7017.0
1464,2007,12066,3680.0
1465,2007,12067,8598.0
1466,2007,12068,8476.0
1467,2007,12069,6963.0
1468,2007,12070,4019.0
1469,2007,12071,4558.0
1470,2007,12072,3713.0
1471,2007,12073,15539.0
1472,2007,13,136025.0
1473,2007,13001,133.0
1474,2007,13002,2354.0
1475,2007,13003,1739.0
1476,2007,13004,3736.0
1477,2007,13005,177.0
1478,2007,13006,224.0
1479,2007,13051,2164.0
1480,2007,13052,9322.0
1481,2007,13053,10475.0
1482,2007,13054,6311.0
1483,2007,13055,15628.0
1484,2007,13056,25381.0
1485,2007,13057,8387.0
1486,2007,13058,8959.0
1487,2007,13059,8306.0
1488,2007,13060,12151.0
1489,2007,13061,3533.0
1490,2007,13062,17043.0
1491,2007,13071,
1492,2007,13072,
1493,2007,13073,
1494,2007,13074,
1495,2007,13075,
1496,2007,13076,
1497,2007,14,35756.0
1498,2007,141,
1499,2007,14161,
1500,2007,14166,
1501,2007,14167,
1502,2007,14171,
1503,2007,14173,
1504,2007,14177,
1505,2007,14178,
1506,2007,14181,
1507,2007,14182,
1508,2007,14188,
1509,2007,14191,
1510,2007,14193,
1511,2007,142,
1512,2007,14262,
1513,2007,14263,
1514,2007,14264,
1515,2007,14272,
1516,2007,14280,
1517,2007,14284,
1518,2007,14285,
1519,2007,14286,
1520,2007,14287,
1521,2007,14290,
1522,2007,14292,
1523,2007,143,
1524,2007,14365,
1525,2007,14374,
1526,2007,14375,
1527,2007,14379,
1528,2007,14383,
1529,2007,14389,
1530,2007,145,7290.0
1531,2007,14511,205.0
1532,2007,14521,2010.0
1533,2007,14522,2375.0
1534,2007,14523,1720.0
1535,2007,14524,981.0
1536,2007,146,20352.0
1537,2007,14612,675.0
1538,2007,14625,8902.0
1539,2007,14626,5824.0
1540,2007,14627,3178.0
1541,2007,14628,1773.0
1542,2007,147,8114.0
1543,2007,14713,849.0
1544,2007,14729,4022.0
1545,2007,14730,3243.0
1546,2007,15,43297.0
1547,2007,15001,770.0
1548,2007,15002,575.0
1549,2007,15003,1341.0
1550,2007,15081,2813.0
1551,2007,15082,4916.0
1552,2007,15083,3412.0
1553,2007,15084,1637.0
1554,2007,15085,2419.0
1555,2007,15086,3556.0
1556,2007,15087,2126.0
1557,2007,15088,3724.0
1558,2007,15089,3496.0
1559,2007,15090,7763.0
1560,2007,15091,4750.0
1561,2007,151,
1562,2007,15101,
1563,2007,15151,
1564,2007,15153,
1565,2007,15154,
1566,2007,15159,
1567,2007,15171,
1568,2007,152,
1569,2007,15202,
1570,2007,15256,
1571,2007,15260,
1572,2007,15261,
1573,2007,15265,
1574,2007,15266,
1575,2007,15268,
1576,2007,153,
1577,2007,15303,
1578,2007,15352,
1579,2007,15355,
1580,2007,15357,
1581,2007,15358,
1582,2007,15362,
1583,2007,15363,
1584,2007,15364,
1585,2007,15367,
1586,2007,15369,
1587,2007,15370,
1588,2007,16,19736.0
1589,2007,16051,378.0
1590,2007,16052,125.0
1591,2007,16053,118.0
1592,2007,16054,46.0
1593,2007,16055,74.0
1594,2007,16056,129.0
1595,2007,16061,695.0
1596,2007,16062,1077.0
1597,2007,16063,1331.0
1598,2007,16064,1455.0
1599,2007,16065,1223.0
1600,2007,16066,782.0
1601,2007,16067,1328.0
1602,2007,16068,1183.0
1603,2007,16069,798.0
1604,2007,16070,809.0
1605,2007,16071,782.0
1606,2007,16072,277.0
1607,2007,16073,1255.0
1608,2007,16074,602.0
1609,2007,16075,3054.0
1610,2007,16076,1338.0
1611,2007,16077,876.0
1,2019,1,76556.0
2,2019,1001,811.0
3,2019,1002,1090.0
4,2019,1003,2915.0
5,2019,1004,185.0
6,2019,1051,6785.0
7,2019,1053,5210.0
8,2019,1054,8399.0
9,2019,1055,5653.0
10,2019,1056,3777.0
11,2019,1057,11043.0
12,2019,1058,9567.0
13,2019,1059,11431.0
14,2019,1060,2442.0
15,2019,1061,6045.0
16,2019,1062,1203.0
17,2019,2,6194.0
18,2019,3,100963.0
19,2019,31,11938.0
20,2019,3101,492.0
21,2019,3102,590.0
22,2019,3103,551.0
23,2019,3151,2249.0
24,2019,3152,
25,2019,3153,1658.0
26,2019,3154,1086.0
27,2019,3155,1318.0
28,2019,3156,
29,2019,3157,1227.0
30,2019,3158,827.0
31,2019,3159,1940.0
32,2019,32,18587.0
33,2019,3241,6791.0
34,2019,3241001,639.0
35,2019,3251,3916.0
36,2019,3252,1091.0
37,2019,3254,1695.0
38,2019,3255,777.0
39,2019,3256,3136.0
40,2019,3257,1181.0
41,2019,33,32573.0
42,2019,3351,2202.0
43,2019,3352,5374.0
44,2019,3353,2300.0
45,2019,3354,2656.0
46,2019,3355,3405.0
47,2019,3356,1570.0
48,2019,3357,1927.0
49,2019,3358,1749.0
50,2019,3359,8586.0
51,2019,3360,1020.0
52,2019,3361,1784.0
53,2019,34,37866.0
54,2019,3401,124.0
55,2019,3402,809.0
56,2019,3403,388.0
57,2019,3404,189.0
58,2019,3405,585.0
59,2019,3451,1727.0
60,2019,3452,4137.0
61,2019,3453,2281.0
62,2019,3454,6286.0
63,2019,3455,1420.0
64,2019,3456,2157.0
65,2019,3457,6306.0
66,2019,3458,1321.0
67,2019,3459,3742.0
68,2019,3460,1177.0
69,2019,3461,3807.0
70,2019,3462,1409.0
71,2019,4,4921.0
72,2019,4011,2367.0
73,2019,4012,2553.0
74,2019,5,62185.0
75,2019,51,17931.0
76,2019,5111,1280.0
77,2019,5112,1985.0
78,2019,5113,531.0
79,2019,5114,407.0
80,2019,5116,66.0
81,2019,5117,192.0
82,2019,5119,86.0
83,2019,5120,110.0
84,2019,5122,105.0
85,2019,5124,191.0
86,2019,5154,4461.0
87,2019,5158,790.0
88,2019,5162,1679.0
89,2019,5166,1074.0
90,2019,5170,4973.0
91,2019,53,12913.0
92,2019,5314,564.0
93,2019,5315,1932.0
94,2019,5316,340.0
95,2019,5334,1005.0
96,2019,5334002,84.0
97,2019,5354,
98,2019,5358,1601.0
99,2019,5362,1144.0
100,2019,5366,1042.0
101,2019,5370,726.0
102,2019,5374,1599.0
103,2019,5378,713.0
104,2019,5382,2248.0
105,2019,55,12393.0
106,2019,5512,150.0
107,2019,5513,144.0
108,2019,5515,589.0
109,2019,5554,2123.0
110,2019,5558,2074.0
111,2019,5562,2045.0
112,2019,5566,2811.0
113,2019,5570,2458.0
114,2019,57,8939.0
115,2019,5711,180.0
116,2019,5754,1177.0
117,2019,5758,472.0
118,2019,5762,1092.0
119,2019,5766,1020.0
120,2019,5770,3167.0
121,2019,5774,1831.0
122,2019,59,10008.0
123,2019,5911,136.0
124,2019,5913,260.0
125,2019,5914,348.0
126,2019,5915,438.0
127,2019,5916,101.0
128,2019,5954,699.0
129,2019,5958,1620.0
130,2019,5962,1222.0
131,2019,5966,1201.0
132,2019,5970,636.0
133,2019,5974,2628.0
134,2019,5978,718.0
135,2019,6,29206.0
136,2019,64,12428.0
137,2019,6411,96.0
138,2019,6412,528.0
139,2019,6413,118.0
140,2019,6414,539.0
141,2019,6431,1654.0
142,2019,6432,821.0
143,2019,6433,2347.0
144,2019,6434,285.0
145,2019,6435,1873.0
146,2019,6436,324.0
147,2019,6437,340.0
148,2019,6438,655.0
149,2019,6439,1501.0
150,2019,6440,1347.0
151,2019,65,6032.0
152,2019,6531,1112.0
153,2019,6532,1254.0
154,2019,6533,847.0
155,2019,6534,1356.0
156,2019,6535,1463.0
157,2019,66,10747.0
158,2019,6611,230.0
159,2019,6631,1134.0
160,2019,6632,1204.0
161,2019,6633,1376.0
162,2019,6634,2280.0
163,2019,6635,3114.0
164,2019,6636,1408.0
165,2019,7,28494.0
166,2019,71,11255.0
167,2019,7111,566.0
168,2019,7131,1274.0
169,2019,7132,579.0
170,2019,7133,839.0
171,2019,7134,411.0
172,2019,7135,1211.0
173,2019,7137,1530.0
174,2019,7138,1285.0
175,2019,7140,906.0
176,2019,7141,1368.0
177,2019,7143,1286.0
178,2019,72,5088.0
179,2019,7211,399.0
180,2019,7231,1667.0
181,2019,7232,993.0
182,2019,7233,626.0
183,2019,7235,1404.0
184,2019,73,11534.0
185,2019,7311,102.0
186,2019,7312,91.0
187,2019,7313,47.0
188,2019,7314,402.0
189,2019,7315,365.0
190,2019,7316,115.0
191,2019,7317,32.0
192,2019,7318,494.0
193,2019,7319,447.0
194,2019,7320,72.0
195,2019,7331,935.0
196,2019,7332,385.0
197,2019,7333,392.0
198,2019,7334,2354.0
199,2019,7335,358.0
200,2019,7336,451.0
201,2019,7337,425.0
202,2019,7338,1627.0
203,2019,7339,1950.0
204,2019,7340,489.0
205,2019,8,39136.0
206,2019,81,9110.0
207,2019,8111,272.0
208,2019,8115,259.0
209,2019,8116,612.0
210,2019,8117,297.0
211,2019,8118,930.0
212,2019,8119,539.0
213,2019,8121,223.0
214,2019,8125,1258.0
215,2019,8126,836.0
216,2019,8127,1387.0
217,2019,8128,1068.0
218,2019,8135,257.0
219,2019,8136,1170.0
220,2019,82,10166.0
221,2019,8211,137.0
222,2019,8212,703.0
223,2019,8215,2397.0
224,2019,8216,2221.0
225,2019,8221,253.0
226,2019,8222,765.0
227,2019,8225,770.0
228,2019,8226,1662.0
229,2019,8231,73.0
230,2019,8235,327.0
231,2019,8236,338.0
232,2019,8237,520.0
233,2019,83,11889.0
234,2019,8311,204.0
235,2019,8315,2083.0
236,2019,8316,985.0
237,2019,8317,3769.0
238,2019,8325,458.0
239,2019,8326,681.0
240,2019,8327,354.0
241,2019,8335,971.0
242,2019,8336,921.0
243,2019,8337,1463.0
244,2019,84,7971.0
245,2019,8415,274.0
246,2019,8416,475.0
247,2019,8417,381.0
248,2019,8421,176.0
249,2019,8425,1112.0
250,2019,8426,1536.0
251,2019,8435,707.0
252,2019,8436,2189.0
253,2019,8437,1121.0
254,2019,9,121630.0
255,2019,91,50603.0
256,2019,9161,525.0
257,2019,9162,424.0
258,2019,9163,116.0
259,2019,9171,1100.0
260,2019,9172,1540.0
261,2019,9173,4166.0
262,2019,9174,545.0
263,2019,9175,507.0
264,2019,9176,887.0
265,2019,9177,1105.0
266,2019,9178,1410.0
267,2019,9179,375.0
268,2019,9180,2448.0
269,2019,9181,6130.0
270,2019,9182,1869.0
271,2019,9183,1015.0
272,2019,9184,1117.0
273,2019,9185,1379.0
274,2019,9186,1345.0
275,2019,9187,3889.0
276,2019,9188,6504.0
277,2019,9189,10072.0
278,2019,9190,2136.0
279,2019,92,14669.0
280,2019,9261,168.0
281,2019,9262,506.0
282,2019,9263,345.0
283,2019,9271,2140.0
284,2019,9272,674.0
285,2019,9273,1298.0
286,2019,9274,1024.0
287,2019,9275,2896.0
288,2019,9276,814.0
289,2019,9277,1284.0
290,2019,9278,2019.0
291,2019,9279,1501.0
292,2019,93,14784.0
293,2019,9361,35.0
294,2019,9362,266.0
295,2019,9363,78.0
296,2019,9371,1127.0
297,2019,9372,1661.0
298,2019,9373,737.0
299,2019,9374,2460.0
300,2019,9375,2352.0
301,2019,9376,4118.0
302,2019,9377,1951.0
303,2019,94,7229.0
304,2019,9461,154.0
305,2019,9462,58.0
306,2019,9463,103.0
307,2019,9464,131.0
308,2019,9471,1601.0
309,2019,9472,668.0
310,2019,9473,349.0
311,2019,9474,685.0
312,2019,9475,798.0
313,2019,9476,557.0
314,2019,9477,464.0
315,2019,9478,829.0
316,2019,9479,831.0
317,2019,95,9642.0
318,2019,9561,54.0
319,2019,9562,269.0
320,2019,9563,136.0
321,2019,9564,345.0
322,2019,9565,30.0
323,2019,9571,1760.0
324,2019,9572,2069.0
325,2019,9573,272.0
326,2019,9574,595.0
327,2019,9575,915.0
328,2019,9576,1230.0
329,2019,9577,1968.0
330,2019,96,7565.0
331,2019,9661,162.0
332,2019,9662,141.0
333,2019,9663,114.0
334,2019,9671,652.0
335,2019,9672,495.0
336,2019,9673,370.0
337,2019,9674,1122.0
338,2019,9675,978.0
339,2019,9676,855.0
340,2019,9677,1416.0
341,2019,9678,749.0
342,2019,9679,512.0
343,2019,97,17137.0
344,2019,9761,412.0
345,2019,9762,85.0
346,2019,9763,122.0
347,2019,9764,47.0
348,2019,9771,820.0
349,2019,9772,1028.0
350,2019,9773,2233.0
351,2019,9774,1499.0
352,2019,9775,1177.0
353,2019,9776,286.0
354,2019,9777,3681.0
355,2019,9778,1378.0
356,2019,9779,1877.0
357,2019,9780,2492.0
358,2019,10,2573.0
359,2019,10041,341.0
360,2019,10041100,163.0
361,2019,10042,671.0
362,2019,10043,192.0
363,2019,10044,668.0
364,2019,10045,246.0
365,2019,10046,455.0
366,2019,11,5847.0
367,2019,11001001,143.0
368,2019,11002002,133.0
369,2019,11003003,198.0
370,2019,11004004,284.0
371,2019,11005005,859.0
372,2019,11006006,1119.0
373,2019,11007007,45.0
374,2019,11008008,85.0
375,2019,11009009,2047.0
376,2019,11010010,126.0
377,2019,11011011,109.0
378,2019,11012012,700.0
379,2019,12,99764.0
380,2019,12051,3909.0
381,2019,12052,559.0
382,2019,12053,531.0
383,2019,12054,2057.0
384,2019,12060,7121.0
385,2019,12061,8887.0
386,2019,12062,3356.0
387,2019,12063,5355.0
388,2019,12064,5753.0
389,2019,12065,6668.0
390,2019,12066,4913.0
391,2019,12067,8435.0
392,2019,12068,8159.0
393,2019,12069,7087.0
394,2019,12070,4112.0
395,2019,12071,4793.0
396,2019,12072,3461.0
397,2019,12073,14606.0
398,2019,13,133473.0
399,2019,13001,
400,2019,13002,
401,2019,13003,1495.0
402,2019,13004,3723.0
403,2019,13005,
404,2019,13006,
405,2019,13051,
406,2019,13052,
407,2019,13053,
408,2019,13054,
409,2019,13055,
410,2019,13056,
411,2019,13057,
412,2019,13058,
413,2019,13059,
414,2019,13060,
415,2019,13061,
416,2019,13062,
417,2019,13071,49994.0
418,2019,13072,12375.0
419,2019,13073,13494.0
420,2019,13074,9652.0
421,2019,13075,24801.0
422,2019,13076,17940.0
423,2019,14,43827.0
424,2019,141,
425,2019,14161,
426,2019,14166,
427,2019,14167,
428,2019,14171,
429,2019,14173,
430,2019,14177,
431,2019,14178,
432,2019,14181,
433,2019,14182,
434,2019,14188,
435,2019,14191,
436,2019,14193,
437,2019,142,
438,2019,14262,
439,2019,14263,
440,2019,14264,
441,2019,14272,
442,2019,14280,
443,2019,14284,
444,2019,14285,
445,2019,14286,
446,2019,14287,
447,2019,14290,
448,2019,14292,
449,2019,143,
450,2019,14365,
451,2019,14374,
452,2019,14375,
453,2019,14379,
454,2019,14383,
455,2019,14389,
456,2019,145,7412.0
457,2019,14511,227.0
458,2019,14521,2033.0
459,2019,14522,2423.0
460,2019,14523,1722.0
461,2019,14524,1007.0
462,2019,146,22649.0
463,2019,14612,699.0
464,2019,14625,9968.0
465,2019,14626,6966.0
466,2019,14627,3241.0
467,2019,14628,1774.0
468,2019,147,13766.0
469,2019,14713,1174.0
470,2019,14729,7356.0
471,2019,14730,5236.0
472,2019,15,45278.0
473,2019,15001,811.0
474,2019,15002,489.0
475,2019,15003,1413.0
476,2019,15081,3151.0
477,2019,15082,5198.0
478,2019,15083,3808.0
479,2019,15084,1682.0
480,2019,15085,2445.0
481,2019,15086,3374.0
482,2019,15087,2015.0
483,2019,15088,4701.0
484,2019,15089,4148.0
485,2019,15090,7214.0
486,2019,15091,4827.0
487,2019,151,
488,2019,15101,
489,2019,15151,
490,2019,15153,
491,2019,15154,
492,2019,15159,
493,2019,15171,
494,2019,152,
495,2019,15202,
496,2019,15256,
497,2019,15260,
498,2019,15261,
499,2019,15265,
500,2019,15266,
501,2019,15268,
502,2019,153,
503,2019,15303,
504,2019,15352,
505,2019,15355,
506,2019,15357,
507,2019,15358,
508,2019,15362,
509,2019,15363,
510,2019,15364,
511,2019,15367,
512,2019,15369,
513,2019,15370,
514,2019,16,19428.0
515,2019,16051,559.0
516,2019,16052,123.0
517,2019,16053,102.0
518,2019,16054,68.0
519,2019,16055,72.0
520,2019,16056,138.0
521,2019,16061,625.0
522,2019,16062,1055.0
523,2019,16063,1417.0
524,2019,16064,1226.0
525,2019,16065,1080.0
526,2019,16066,800.0
527,2019,16067,1268.0
528,2019,16068,1392.0
529,2019,16069,782.0
530,2019,16070,721.0
531,2019,16071,676.0
532,2019,16072,391.0
533,2019,16073,1314.0
534,2019,16074,587.0
535,2019,16075,2965.0
536,2019,16076,1254.0
537,2019,16077,811.0
539,2016,1,76526.0
540,2016,1001,820.0
541,2016,1002,1090.0
542,2016,1003,2915.0
543,2016,1004,185.0
544,2016,1051,6763.0
545,2016,1053,5197.0
546,2016,1054,8397.0
547,2016,1055,5650.0
548,2016,1056,3790.0
549,2016,1057,11040.0
550,2016,1058,9550.0
551,2016,1059,11427.0
552,2016,1060,2434.0
553,2016,1061,6056.0
554,2016,1062,1211.0
555,2016,2,6101.0
556,2016,3,104072.0
557,2016,31,12088.0
558,2016,3101,497.0
559,2016,3102,592.0
560,2016,3103,551.0
561,2016,3151,2391.0
562,2016,3152,
563,2016,3153,1715.0
564,2016,3154,1019.0
565,2016,3155,1334.0
566,2016,3156,
567,2016,3157,1198.0
568,2016,3158,796.0
569,2016,3159,1995.0
570,2016,32,18995.0
571,2016,3241,7009.0
572,2016,3241001,644.0
573,2016,3251,3969.0
574,2016,3252,1102.0
575,2016,3254,1650.0
576,2016,3255,811.0
577,2016,3256,3273.0
578,2016,3257,1181.0
579,2016,33,32730.0
580,2016,3351,2251.0
581,2016,3352,5347.0
582,2016,3353,2349.0
583,2016,3354,2718.0
584,2016,3355,3363.0
585,2016,3356,1549.0
586,2016,3357,1937.0
587,2016,3358,1685.0
588,2016,3359,8563.0
589,2016,3360,1057.0
590,2016,3361,1910.0
591,2016,34,40259.0
592,2016,3401,126.0
593,2016,3402,810.0
594,2016,3403,404.0
595,2016,3404,180.0
596,2016,3405,593.0
597,2016,3451,1834.0
598,2016,3452,4038.0
599,2016,3453,2455.0
600,2016,3454,8018.0
601,2016,3455,1607.0
602,2016,3456,2118.0
603,2016,3457,6499.0
604,2016,3458,1344.0
605,2016,3459,3743.0
606,2016,3460,1221.0
607,2016,3461,3812.0
608,2016,3462,1456.0
609,2016,4,4924.0
610,2016,4011,2378.0
611,2016,4012,2546.0
612,2016,5,64533.0
613,2016,51,18117.0
614,2016,5111,1349.0
615,2016,5112,1972.0
616,2016,5113,558.0
617,2016,5114,412.0
618,2016,5116,71.0
619,2016,5117,195.0
620,2016,5119,86.0
621,2016,5120,120.0
622,2016,5122,113.0
623,2016,5124,190.0
624,2016,5154,4768.0
625,2016,5158,817.0
626,2016,5162,1597.0
627,2016,5166,1054.0
628,2016,5170,4815.0
629,2016,53,13221.0
630,2016,5314,557.0
631,2016,5315,1937.0
632,2016,5316,340.0
633,2016,5334,1067.0
634,2016,5334002,113.0
635,2016,5354,
636,2016,5358,1596.0
637,2016,5362,1145.0
638,2016,5366,1103.0
639,2016,5370,751.0
640,2016,5374,1659.0
641,2016,5378,746.0
642,2016,5382,2319.0
643,2016,55,13292.0
644,2016,5512,197.0
645,2016,5513,269.0
646,2016,5515,636.0
647,2016,5554,2305.0
648,2016,5558,2038.0
649,2016,5562,2445.0
650,2016,5566,2939.0
651,2016,5570,2462.0
652,2016,57,9564.0
653,2016,5711,190.0
654,2016,5754,1352.0
655,2016,5758,485.0
656,2016,5762,1163.0
657,2016,5766,1063.0
658,2016,5770,3528.0
659,2016,5774,1784.0
660,2016,59,10339.0
661,2016,5911,156.0
662,2016,5913,265.0
663,2016,5914,365.0
664,2016,5915,527.0
665,2016,5916,103.0
666,2016,5954,704.0
667,2016,5958,1673.0
668,2016,5962,1258.0
669,2016,5966,1224.0
670,2016,5970,653.0
671,2016,5974,2573.0
672,2016,5978,837.0
673,2016,6,29096.0
674,2016,64,12306.0
675,2016,6411,90.0
676,2016,6412,528.0
677,2016,6413,118.0
678,2016,6414,539.0
679,2016,6431,1604.0
680,2016,6432,787.0
681,2016,6433,2336.0
682,2016,6434,285.0
683,2016,6435,1837.0
684,2016,6436,315.0
685,2016,6437,339.0
686,2016,6438,734.0
687,2016,6439,1498.0
688,2016,6440,1295.0
689,2016,65,6118.0
690,2016,6531,1115.0
691,2016,6532,1262.0
692,2016,6533,855.0
693,2016,6534,1360.0
694,2016,6535,1527.0
695,2016,66,10672.0
696,2016,6611,231.0
697,2016,6631,1131.0
698,2016,6632,1185.0
699,2016,6633,1371.0
700,2016,6634,2223.0
701,2016,6635,3124.0
702,2016,6636,1407.0
703,2016,7,28197.0
704,2016,71,11379.0
705,2016,7111,570.0
706,2016,7131,1266.0
707,2016,7132,596.0
708,2016,7133,869.0
709,2016,7134,412.0
710,2016,7135,1211.0
711,2016,7137,1525.0
712,2016,7138,1312.0
713,2016,7140,903.0
714,2016,7141,1375.0
715,2016,7143,1339.0
716,2016,72,5053.0
717,2016,7211,395.0
718,2016,7231,1677.0
719,2016,7232,983.0
720,2016,7233,604.0
721,2016,7235,1394.0
722,2016,73,11148.0
723,2016,7311,105.0
724,2016,7312,86.0
725,2016,7313,48.0
726,2016,7314,392.0
727,2016,7315,360.0
728,2016,7316,104.0
729,2016,7317,35.0
730,2016,7318,404.0
731,2016,7319,453.0
732,2016,7320,72.0
733,2016,7331,933.0
734,2016,7332,326.0
735,2016,7333,380.0
736,2016,7334,2257.0
737,2016,7335,340.0
738,2016,7336,425.0
739,2016,7337,439.0
740,2016,7338,1558.0
741,2016,7339,1940.0
742,2016,7340,491.0
743,2016,8,38894.0
744,2016,81,9042.0
745,2016,8111,273.0
746,2016,8115,256.0
747,2016,8116,613.0
748,2016,8117,295.0
749,2016,8118,912.0
750,2016,8119,539.0
751,2016,8121,219.0
752,2016,8125,1243.0
753,2016,8126,829.0
754,2016,8127,1374.0
755,2016,8128,1066.0
756,2016,8135,255.0
757,2016,8136,1168.0
758,2016,82,10137.0
759,2016,8211,136.0
760,2016,8212,702.0
761,2016,8215,2390.0
762,2016,8216,2221.0
763,2016,8221,253.0
764,2016,8222,765.0
765,2016,8225,760.0
766,2016,8226,1662.0
767,2016,8231,73.0
768,2016,8235,325.0
769,2016,8236,327.0
770,2016,8237,520.0
771,2016,83,11782.0
772,2016,8311,202.0
773,2016,8315,2040.0
774,2016,8316,980.0
775,2016,8317,3736.0
776,2016,8325,458.0
777,2016,8326,677.0
778,2016,8327,353.0
779,2016,8335,955.0
780,2016,8336,922.0
781,2016,8337,1460.0
782,2016,84,7932.0
783,2016,8415,273.0
784,2016,8416,474.0
785,2016,8417,380.0
786,2016,8421,177.0
787,2016,8425,1087.0
788,2016,8426,1530.0
789,2016,8435,705.0
790,2016,8436,2184.0
791,2016,8437,1123.0
792,2016,9,120992.0
793,2016,91,50414.0
794,2016,9161,520.0
795,2016,9162,420.0
796,2016,9163,117.0
797,2016,9171,1093.0
798,2016,9172,1538.0
799,2016,9173,4185.0
800,2016,9174,544.0
801,2016,9175,503.0
802,2016,9176,869.0
803,2016,9177,1102.0
804,2016,9178,1399.0
805,2016,9179,369.0
806,2016,9180,2448.0
807,2016,9181,6123.0
808,2016,9182,1864.0
809,2016,9183,1013.0
810,2016,9184,1093.0
811,2016,9185,1313.0
812,2016,9186,1319.0
813,2016,9187,3876.0
814,2016,9188,6507.0
815,2016,9189,10062.0
816,2016,9190,2139.0
817,2016,92,14551.0
818,2016,9261,166.0
819,2016,9262,504.0
820,2016,9263,355.0
