,year,id_c,county,state,grund,rate_gw,treated_b,high_gw_rate,rate_change,first_rate_change_year,ever_treated,rate_change_treatment_indicator,event_time_rate_change,eigengewinnung,fremdbezug,n_betriebe_eg,match_rpf_sa,high_gw_cont,gdp,gdp_pw,gdp_pc,perc_gruene,mean_precip,pop_density,betrieb_wassernutzung,grund_perfirm,log_grund_perfirm
360,2019,14729,Leipzig,14,26767.0,0.076,1,0,0,0.0,0,0,-999.0,56716.0,5370.0,45.0,False,0.24516129032258063,7253183.0,70325.0,28118.0,0.05940687984354705,498.95,156.3,29515,594.8444444444444,6.3882999334562856
361,2019,14730,Nordsachsen,14,3250.0,0.076,1,0,0,0.0,0,0,-999.0,14059.0,1245.0,48.0,False,0.24516129032258063,5685952.0,60531.0,28759.0,0.04976448904362073,499.96000000000004,97.5,14926,67.72916666666667,4.2155169093960145
362,2019,15081,Altmarkkreis Salzwedel,15,4266.0,0.07,1,0,0,2013.0,1,1,6.0,8649.0,686.0,66.0,False,0.22580645161290325,2085312.0,59326.0,24983.0,0.055329399012405155,532.12,36.3,.,64.65151515151516,4.1690115411615745
363,2019,15082,Anhalt-Bitterfeld,15,6761.0,0.07,1,0,0,2013.0,1,1,6.0,18391.0,12442.0,43.0,False,0.22580645161290325,5012264.0,71464.0,31490.0,0.0349770918736436,448.95,109.0,11928,157.25581395348837,5.057873867574269
364,2019,15083,Börde,15,3920.0,0.07,1,0,0,2013.0,1,1,6.0,8363.0,2443.0,60.0,False,0.22580645161290325,5137012.0,68805.0,29983.0,0.038646341041861106,511.5875,72.2,8766,65.35,4.17975744007023
365,2019,15084,Burgenlandkreis,15,,0.07,1,0,0,2013.0,1,1,6.0,,,42.0,True,0.22580645161290325,4761555.0,64790.0,26524.0,0.03578605233394459,476.5571428571429,126.5,.,,
366,2019,15001,Dessau-Roßlau,15,,0.07,1,0,0,2013.0,1,1,6.0,,,2.0,False,0.22580645161290325,2462224.0,58236.0,30522.0,0.06884594044756796,429.0,327.3,793,,
367,2019,15002,Halle (Saale),15,,0.07,1,0,0,2013.0,1,1,6.0,,600.0,3.0,True,0.22580645161290325,7738944.0,61622.0,32379.0,0.10668229777256741,,1768.2,.,,
368,2019,15085,Harz,15,3535.0,0.07,1,0,0,2013.0,1,1,6.0,5419.0,1408.0,38.0,True,0.22580645161290325,5389787.0,58766.0,25200.0,0.049493306873202685,619.3399999999999,101.3,3730,93.05263157894737,4.533165264031148
369,2019,15086,Jerichower Land,15,2149.0,0.07,1,0,0,2013.0,1,1,6.0,3645.0,662.0,42.0,False,0.22580645161290325,2413547.0,64260.0,26889.0,0.04060324825986079,586.7428571428571,56.8,.,51.19047619047619,3.9355535028383404
370,2019,15003,Magdeburg,15,431.0,0.07,1,0,0,2013.0,1,1,6.0,435.0,1010.0,6.0,False,0.22580645161290325,8647622.0,62448.0,36315.0,0.08092919644589953,464.5,1181.9,.,72.0,4.276666119016055
371,2019,15087,Mansfeld-Südharz,15,2213.0,0.07,1,0,0,2013.0,1,1,6.0,4631.0,3352.0,19.0,True,0.22580645161290325,2989002.0,56769.0,22043.0,0.03096309120063572,531.1666666666666,93.1,.,116.52631578947368,4.758117134102141
372,2019,15088,Saalekreis,15,1260.0,0.07,1,0,0,2013.0,1,1,6.0,51071.0,57806.0,33.0,True,0.22580645161290325,6662910.0,79016.0,36173.0,0.039737973218713835,399.2,128.2,72163,38.21212121212121,3.6431527744984393
373,2019,15089,Salzlandkreis,15,3557.0,0.07,1,0,0,2013.0,1,1,6.0,49970.0,11615.0,43.0,True,0.22580645161290325,5068264.0,63963.0,26697.0,0.035337046283848664,472.76000000000005,132.5,.,82.74418604651163,4.415753752532218
374,2019,15090,Stendal,15,2822.0,0.07,1,0,0,2013.0,1,1,6.0,,1048.0,75.0,False,0.22580645161290325,3066465.0,65965.0,27481.0,0.03874923580393426,478.92499999999995,45.9,.,37.64,3.6280673147171787
375,2019,15091,Wittenberg,15,9599.0,0.07,1,0,0,2013.0,1,1,6.0,22065.0,1840.0,53.0,False,0.22580645161290325,3256856.0,60811.0,25972.0,0.03610944209153392,540.0,64.7,22637,181.1320754716981,5.1992264639038055
376,2019,16077,Altenburger Land,16,184.0,0.0,0,0,0,0.0,0,0,-999.0,1708.0,744.0,10.0,True,0.0,2045903.0,57331.0,22794.0,0.031633444327874835,527.2,157.0,2412,18.5,2.917770732084279
377,2019,16061,Eichsfeld,16,321.0,0.0,0,0,0,0.0,0,0,-999.0,362.0,561.0,9.0,False,0.0,2666527.0,57880.0,26614.0,0.04502048949208617,685.15,106.0,922,35.77777777777778,3.577326968208189
378,2019,16051,Erfurt,16,806.0,0.0,0,0,0,0.0,0,0,-999.0,1313.0,1814.0,16.0,False,0.0,8899914.0,62000.0,41620.0,0.0972972972972973,351.1,792.8,3024,50.4375,3.9207349460301675
379,2019,16052,Gera,16,51.0,0.0,0,0,0,0.0,0,0,-999.0,123.0,163.0,6.0,True,0.0,2786477.0,57382.0,29758.0,0.037741487885580106,689.95,611.9,251,8.666666666666666,2.159484249353372
380,2019,16067,Gotha,16,355.0,0.0,0,0,0,0.0,0,0,-999.0,500.0,1225.0,19.0,False,0.0,3953261.0,61050.0,29244.0,0.03952869065861315,587.4714285714286,144.1,1698,18.736842105263158,2.93049175168559
381,2019,16076,Greiz,16,4643.0,0.0,0,0,0,0.0,0,0,-999.0,9469.0,311.0,14.0,True,0.0,2371183.0,60506.0,24250.0,0.030714893302267097,580.4666666666667,115.1,4085,331.7142857142857,5.804274013202524
382,2019,16069,Hildburghausen,16,211.0,0.0,0,0,0,0.0,0,0,-999.0,213.0,108.0,7.0,False,0.0,1471105.0,59439.0,23213.0,0.03383662175168431,650.04,67.3,284,30.285714285714285,3.4106761256166993
383,2019,16070,Ilm-Kreis,16,92.0,0.0,0,0,0,0.0,0,0,-999.0,102.0,426.0,6.0,False,0.0,3289989.0,65465.0,30306.0,0.047825777524731335,624.8499999999999,132.0,457,15.5,2.740840023925201
384,2019,16053,Jena,16,120.0,0.0,0,0,0,0.0,0,0,-999.0,867.0,823.0,5.0,True,0.0,5118886.0,70002.0,45961.0,0.1429820878813322,485.4,970.1,1419,24.2,3.186352633162641
385,2019,16065,Kyffhäuserkreis,16,105.0,0.0,0,0,0,0.0,0,0,-999.0,293.0,22.0,7.0,True,0.0,1713457.0,60843.0,22965.0,0.026073004412354592,480.7,71.5,315,15.142857142857142,2.717528945056754
386,2019,16062,Nordhausen,16,1356.0,0.0,0,0,0,0.0,0,0,-999.0,4629.0,430.0,9.0,True,0.0,2247943.0,57908.0,26883.0,0.04445693616189266,666.95,116.8,4955,150.77777777777777,5.015807082498649
387,2019,16074,Saale-Holzland-Kreis,16,111.0,0.0,0,0,0,0.0,0,0,-999.0,379.0,343.0,8.0,True,0.0,2000252.0,57563.0,24099.0,0.04087807390240762,544.775,101.7,717,14.0,2.6390573296152584
388,2019,16075,Saale-Orla-Kreis,16,241.0,0.0,0,0,0,0.0,0,0,-999.0,9993.0,289.0,11.0,False,0.0,2444051.0,63391.0,30327.0,0.02644073899052634,583.1,69.8,10277,22.0,3.091042453358316
389,2019,16073,Saalfeld-Rudolstadt,16,310.0,0.0,0,0,0,0.0,0,0,-999.0,9623.0,3307.0,15.0,False,0.0,2890917.0,61778.0,27303.0,0.031364925922034256,655.3,102.3,9483,20.733333333333334,3.0317427110770243
390,2019,16066,Schmalkalden-Meiningen,16,843.0,0.0,0,0,0,0.0,0,0,-999.0,2731.0,344.0,18.0,False,0.0,3476549.0,59450.0,28500.0,0.041716807059767345,724.9,99.8,3013,46.888888888888886,3.8477807366997925
391,2019,16068,Sömmerda,16,1117.0,0.0,0,0,0,0.0,0,0,-999.0,1597.0,777.0,11.0,True,0.0,1846531.0,62004.0,26553.0,0.03242883671942127,532.5,86.0,1650,101.63636363636364,4.621401380916674
392,2019,16072,Sonneberg,16,215.0,0.0,0,0,0,0.0,0,0,-999.0,294.0,84.0,6.0,False,0.0,1605964.0,59759.0,28753.0,0.03150512874188822,842.3,125.2,360,36.0,3.58351893845611
393,2019,16054,Suhl,16,,0.0,0,0,0,0.0,0,0,-999.0,,234.0,,False,0.0,1237586.0,58930.0,35615.0,0.04643067530659241,1175.1,259.8,234,,
394,2019,16064,Unstrut-Hainich-Kreis,16,366.0,0.0,0,0,0,0.0,0,0,-999.0,594.0,571.0,14.0,False,0.0,2610153.0,55670.0,25447.0,0.04043184991445596,461.8,104.4,1036,26.214285714285715,3.266304518439312
395,2019,16063,Wartburgkreis,16,1389.0,0.0,0,0,0,0.0,0,0,-999.0,11980.0,468.0,12.0,False,0.0,3444515.0,63896.0,28085.0,0.03605715561509266,680.6999999999999,93.9,11276,115.83333333333333,4.7521523763367375
396,2019,16055,Weimar,16,5.0,0.0,0,0,0,0.0,0,0,-999.0,5.0,206.0,1.0,True,0.0,2038803.0,59350.0,31290.0,0.12661944545344472,530.4,772.1,211,6.0,1.791759469228055
397,2019,16071,Weimarer Land,16,186.0,0.0,0,0,0,0.0,0,0,-999.0,191.0,498.0,6.0,True,0.0,1990247.0,59081.0,24256.0,0.0435593032286697,532.8,102.1,689,31.166666666666668,3.439349147626532
398,2016,1051,Dithmarschen,1,8238.0,0.08,1,0,1,2016.0,1,1,0.0,37902.0,8793.0,15.0,False,0.25806451612903225,4072743.0,68226.0,30567.0,0.08475259660667053,727.9499999999999,93.5,42283,549.2666666666667,6.30858405521338
399,2016,1001,Flensburg,1,,0.08,1,0,1,2016.0,1,1,0.0,9556.0,253.0,6.0,False,0.25806451612903225,3456777.0,58209.0,39877.0,0.14843257178903485,,1540.9,9699,,
400,2016,1053,Herzogtum Lauenburg,1,1315.0,0.08,1,0,1,2016.0,1,1,0.0,9138.0,953.0,55.0,False,0.25806451612903225,4216019.0,61366.0,21729.0,0.1367083959655303,562.8666666666667,154.4,9413,23.927272727272726,3.1750189266527915
401,2016,1002,Kiel,1,,0.08,1,0,1,2016.0,1,1,0.0,214651.0,991.0,9.0,False,0.25806451612903225,10911120.0,64341.0,44197.0,0.1803476838849586,715.8,2085.5,215641,,
402,2016,1003,Lübeck,1,,0.08,1,0,1,2016.0,1,1,0.0,296.0,787.0,10.0,False,0.25806451612903225,8068832.0,64277.0,37272.0,0.15351663913146094,607.2,1011.7,1004,,
403,2016,1004,Neumünster,1,,0.08,1,0,1,2016.0,1,1,0.0,182.0,440.0,9.0,False,0.25806451612903225,3150388.0,61240.0,39658.0,0.11290879959787628,,1112.4,621,,
404,2016,1054,Nordfriesland,1,209.0,0.08,1,0,1,2016.0,1,1,0.0,225.0,1007.0,14.0,False,0.25806451612903225,5510054.0,60957.0,33507.0,0.10920396731589496,717.6333333333333,79.2,1231,15.0,2.70805020110221
405,2016,1055,Ostholstein,1,729.0,0.08,1,0,1,2016.0,1,1,0.0,747.0,955.0,22.0,False,0.25806451612903225,4974936.0,55523.0,24851.0,0.11533644888359448,581.45,144.2,1674,33.18181818181818,3.502002080784121
406,2016,1056,Pinneberg,1,2297.0,0.08,1,0,1,2016.0,1,1,0.0,202951.0,1191.0,82.0,False,0.25806451612903225,8823481.0,69076.0,28549.0,0.1312305802442373,708.2666666666668,467.7,203847,28.024390243902438,3.3330752111444477
407,2016,1057,Plön,1,222.0,0.08,1,0,1,2016.0,1,1,0.0,305.0,214.0,14.0,False,0.25806451612903225,2387963.0,55239.0,18583.0,0.14369902884643093,727.05,118.8,389,15.928571428571429,2.76811444184486
408,2016,1058,Rendsburg-Eckernförde,1,2378.0,0.08,1,0,1,2016.0,1,1,0.0,2463.0,365.0,30.0,False,0.25806451612903225,7253899.0,62619.0,26732.0,0.13180140155460607,881.9888888888888,124.4,2768,79.3,4.373238128640803
409,2016,1059,Schleswig-Flensburg,1,1716.0,0.08,1,0,1,2016.0,1,1,0.0,3774.0,933.0,24.0,False,0.25806451612903225,4767366.0,57843.0,24107.0,0.11524364169500499,746.6444444444445,95.9,4366,71.54166666666667,4.27028003054953
410,2016,1060,Segeberg,1,2367.0,0.08,1,0,1,2016.0,1,1,0.0,3398.0,1006.0,70.0,False,0.25806451612903225,8058677.0,65222.0,29861.0,0.11943085515365053,653.45,202.5,4227,33.82857142857143,3.5213057539545374
411,2016,1061,Steinburg,1,1309.0,0.08,1,0,1,2016.0,1,1,0.0,1845554.0,3278.0,24.0,False,0.25806451612903225,4074557.0,73624.0,30946.0,0.11930080116533139,829.9,124.9,1841050,54.583333333333336,3.9997285858472518
412,2016,1062,Stormarn,1,962.0,0.08,1,0,1,2016.0,1,1,0.0,1003.0,448.0,29.0,False,0.25806451612903225,7784723.0,68870.0,32340.0,0.14570597984079114,835.3,315.6,1397,33.206896551724135,3.5027575818116516
413,2016,3101,Braunschweig,3,,0.09,1,0,1,2016.0,1,1,0.0,4378.0,2023.0,7.0,False,0.29032258064516125,17932314.0,109589.0,71725.0,0.18608499238325366,505.4,1290.4,6343,,
414,2016,3151,Gifhorn,3,23924.0,0.09,1,0,1,2016.0,1,1,0.0,26349.0,775.0,56.0,False,0.29032258064516125,3581625.0,61767.0,20528.0,0.11817482696744425,779.825,111.5,27054,427.23214285714283,6.057327525586006
415,2016,3153,Goslar,3,897.0,0.09,1,0,1,2016.0,1,1,0.0,8364.0,2696.0,18.0,False,0.29032258064516125,3838892.0,62063.0,27796.0,0.10314515486901824,731.7666666666668,142.7,8164,49.888888888888886,3.909798310406035
416,2016,3159,Göttingen,3,812.0,0.09,1,0,1,2016.0,1,1,0.0,5854.0,2070.0,23.0,False,0.29032258064516125,10953064.0,62674.0,33363.0,0.09580520361814433,611.8,186.3,7370,35.34782608695652,3.565236893618661
417,2016,3154,Helmstedt,3,4174.0,0.09,1,0,1,2016.0,1,1,0.0,23975.0,168.0,22.0,False,0.29032258064516125,1767225.0,58609.0,19253.0,0.10855301836653106,498.3666666666666,136.2,5637,189.77272727272728,5.24582718392664
418,2016,3155,Northeim,3,654.0,0.09,1,0,1,2016.0,1,1,0.0,3922.0,6683.0,13.0,False,0.29032258064516125,3769935.0,61212.0,28081.0,0.10724598243306575,654.74,105.3,9750,50.38461538461539,3.9196858781737154
419,2016,3157,Peine,3,7622.0,0.09,1,0,1,2016.0,1,1,0.0,14193.0,795.0,38.0,False,0.29032258064516125,2761320.0,61111.0,20817.0,0.11509436998181789,579.3,247.9,13642,200.60526315789474,5.301339112261888
420,2016,3102,Salzgitter,3,,0.09,1,0,1,2016.0,1,1,0.0,22782.0,1595.0,5.0,False,0.29032258064516125,5124434.0,89284.0,50056.0,0.09252751199240694,600.3,461.8,18136,,
421,2016,3158,Wolfenbüttel,3,705.0,0.09,1,0,1,2016.0,1,1,0.0,751.0,157.0,5.0,False,0.29032258064516125,2361697.0,64143.0,19527.0,0.1406334220799373,598.6800000000001,166.9,862,141.2,4.950177325059141
422,2016,3103,Wolfsburg,3,1423.0,0.09,1,0,1,2016.0,1,1,0.0,1989.0,14512.0,5.0,False,0.29032258064516125,22012842.0,167744.0,177556.0,0.10901907525155874,542.7,605.6,11432,284.8,5.651787179537821
423,2016,3251,Diepholz,3,2757.0,0.09,1,0,1,2016.0,1,1,0.0,2834.0,631.0,47.0,False,0.29032258064516125,6328521.0,64248.0,29500.0,0.1338507625272331,605.6125,108.0,3258,58.680851063829785,4.072113456643189
424,2016,3252,Hameln-Pyrmont,3,1918.0,0.09,1,0,1,2016.0,1,1,0.0,282398.0,503.0,15.0,False,0.29032258064516125,4944489.0,69673.0,33347.0,0.12623848230308696,622.7,185.9,.,127.93333333333334,4.851509294905489
425,2016,3254,Hildesheim,3,943.0,0.09,1,0,1,2016.0,1,1,0.0,15930.0,1771.0,16.0,False,0.29032258064516125,7520783.0,59935.0,27133.0,0.13060944542426023,675.775,229.5,17424,59.0,4.07753744390572
426,2016,3255,Holzminden,3,1743.0,0.09,1,0,1,2016.0,1,1,0.0,2895.0,371.0,12.0,False,0.29032258064516125,2147338.0,70083.0,29997.0,0.13638093008282362,649.0833333333334,103.0,3241,145.33333333333334,4.979029954680925
427,2016,3256,Nienburg (Weser),3,5771.0,0.09,1,0,1,2016.0,1,1,0.0,10846.0,2096.0,37.0,False,0.29032258064516125,3533416.0,63322.0,29185.0,0.10894919816081641,635.1666666666666,86.7,12790,156.0,5.049856007249537
428,2016,3241,Region Hannover,3,15816.0,0.09,1,0,1,2016.0,1,1,0.0,51809.0,8879.0,100.0,False,0.29032258064516125,49936964.0,74045.0,43553.0,0.15831337141453228,605.3125,500.1,58056,158.17,5.063670403975397
429,2016,3257,Schaumburg,3,1160.0,0.09,1,0,1,2016.0,1,1,0.0,2912.0,364.0,9.0,False,0.29032258064516125,3772264.0,58737.0,24041.0,0.12396122841221775,619.55,233.3,.,129.0,4.859812404361672
430,2016,3351,Celle,3,17140.0,0.09,1,0,1,2016.0,1,1,0.0,17140.0,1087.0,28.0,False,0.29032258064516125,4977550.0,61606.0,27937.0,0.11095435477427087,602.9333333333333,115.0,18202,612.1785714285714,6.417024023331853
431,2016,3352,Cuxhaven,3,,0.09,1,0,1,2016.0,1,1,0.0,1791.0,,,False,0.29032258064516125,4227884.0,59072.0,21311.0,0.10273684210526315,809.0666666666667,96.5,2915,,
432,2016,3353,Harburg,3,4915.0,0.09,1,0,1,2016.0,1,1,0.0,5809.0,383.0,35.0,False,0.29032258064516125,5614334.0,60287.0,22527.0,0.1553618700364617,688.42,200.5,6163,140.45714285714286,4.944902409196512
433,2016,3358,Heidekreis,3,6995.0,0.09,1,0,1,2016.0,1,1,0.0,9439.0,2373.0,33.0,False,0.29032258064516125,4333580.0,60953.0,30965.0,0.11765259541625488,655.9833333333332,74.2,10092,212.0,5.356586274672012
434,2016,3354,Lüchow-Dannenberg,3,12934.0,0.09,1,0,1,2016.0,1,1,0.0,13008.0,817.0,80.0,False,0.29032258064516125,1235839.0,59473.0,24978.0,0.2368277196080905,609.2,39.8,13676,161.6875,5.085665459946248
435,2016,3355,Lüneburg,3,11489.0,0.09,1,0,1,2016.0,1,1,0.0,12959.0,1426.0,108.0,False,0.29032258064516125,4771818.0,58285.0,26340.0,0.22273978917233767,554.3,136.8,14290,106.38888888888889,4.667101143718582
436,2016,3356,Osterholz,3,,0.09,1,0,1,2016.0,1,1,0.0,36.0,,,False,0.29032258064516125,2197248.0,56299.0,19421.0,0.15429852683751943,635.8666666666667,172.7,106,,
437,2016,3357,Rotenburg (Wümme),3,2902.0,0.09,1,0,1,2016.0,1,1,0.0,2902.0,602.0,19.0,False,0.29032258064516125,4957182.0,60916.0,30354.0,0.1324410139914296,666.4285714285714,78.7,3287,152.78947368421052,5.029060984858189
438,2016,3359,Stade,3,1157.0,0.09,1,0,1,2016.0,1,1,0.0,193259.0,92049.0,42.0,False,0.29032258064516125,5874137.0,65831.0,29247.0,0.13002124860872205,728.375,159.1,282440,27.571428571428573,3.316780039849572
439,2016,3360,Uelzen,3,28938.0,0.09,1,0,1,2016.0,1,1,0.0,34358.0,3460.0,234.0,False,0.29032258064516125,2454198.0,59234.0,26376.0,0.14209279887729145,753.9875000000001,63.6,37639,123.67094017094017,4.817624329980589
440,2016,3361,Verden,3,1013.0,0.09,1,0,1,2016.0,1,1,0.0,1050.0,872.0,25.0,False,0.29032258064516125,3977608.0,63881.0,29411.0,0.1588899250731582,626.0999999999999,172.1,1753,40.56,3.702782359282928
441,2016,3451,Ammerland,3,1942.0,0.09,1,0,1,2016.0,1,1,0.0,5549.0,1936.0,28.0,False,0.29032258064516125,3466931.0,58710.0,28402.0,0.14775763444330878,670.2,167.9,7483,69.39285714285714,4.239783939202236
442,2016,3452,Aurich,3,65.0,0.09,1,0,1,2016.0,1,1,0.0,136.0,851.0,5.0,False,0.29032258064516125,4747928.0,56839.0,25037.0,0.1238622252763813,962.0666666666666,147.6,986,13.2,2.580216829592325
443,2016,3453,Cloppenburg,3,8324.0,0.09,1,0,1,2016.0,1,1,0.0,8439.0,1446.0,36.0,False,0.29032258064516125,5381388.0,60667.0,32549.0,0.06631383297104873,667.74,116.8,9668,231.25,5.443499376392535
444,2016,3401,Delmenhorst,3,14.0,0.09,1,0,1,2016.0,1,1,0.0,14.0,455.0,3.0,False,0.29032258064516125,1701164.0,50884.0,22184.0,0.12884615384615383,614.8,1233.7,469,5.0,1.6094379124341003
445,2016,3402,Emden,3,,0.09,1,0,1,2016.0,1,1,0.0,,666.0,,False,0.29032258064516125,3528346.0,82685.0,69744.0,0.1516530178950561,699.3,449.4,1223,,
446,2016,3454,Emsland,3,9566.0,0.09,1,0,1,2016.0,1,1,0.0,49326.0,6009.0,54.0,False,0.29032258064516125,12597734.0,68721.0,39314.0,0.07667665525114155,722.6555555555556,111.5,55076,177.16666666666666,5.177090909113893
447,2016,3455,Friesland,3,,0.09,1,0,1,2016.0,1,1,0.0,3572.0,497.0,3.0,False,0.29032258064516125,2540772.0,60338.0,25885.0,0.12293169510028469,702.7333333333332,161.5,4069,,
448,2016,3456,Grafschaft Bentheim,3,2307.0,0.09,1,0,1,2016.0,1,1,0.0,2310.0,353.0,11.0,False,0.29032258064516125,4078245.0,58228.0,30050.0,0.09393923344455625,747.3399999999999,138.3,2632,209.8181818181818,5.34624135482962
449,2016,3457,Leer,3,,0.09,1,0,1,2016.0,1,1,0.0,1003.0,577.0,4.0,False,0.29032258064516125,4076499.0,56730.0,24279.0,0.1127571784653082,725.9333333333334,155.0,1568,,
450,2016,3458,Oldenburg,3,1251.0,0.09,1,0,1,2016.0,1,1,0.0,1325.0,1475.0,23.0,False,0.29032258064516125,2908350.0,57765.0,22537.0,0.1551455693023723,629.35,121.6,2770,54.43478260869565,3.997003335730894
451,2016,3403,Oldenburg (Oldenburg),3,292.0,0.09,1,0,1,2016.0,1,1,0.0,298.0,781.0,5.0,False,0.29032258064516125,7343411.0,63740.0,44567.0,0.244815738058344,,1607.4,978,58.6,4.070734696582967
452,2016,3404,Osnabrück,3,3398.0,0.09,1,0,1,2016.0,1,1,0.0,10259.0,779.0,10.0,False,0.29032258064516125,7762922.0,61348.0,47556.0,0.2038420334306805,820.1,1369.5,10885,339.9,5.828651456702071
453,2016,3459,Osnabrück,3,4135.0,0.09,1,0,1,2016.0,1,1,0.0,6924.0,2396.0,37.0,False,0.29032258064516125,10241693.0,60503.0,28733.0,0.12349787735118217,669.66,167.2,9270,111.78378378378379,4.7165665035440405
454,2016,3460,Vechta,3,3078.0,0.09,1,0,1,2016.0,1,1,0.0,3176.0,1364.0,45.0,False,0.29032258064516125,5944441.0,63343.0,42837.0,0.06870985376520432,546.5,171.5,4304,68.42222222222222,4.22569765815418
455,2016,3461,Wesermarsch,3,,0.09,1,0,1,2016.0,1,1,0.0,18484.0,4898.0,5.0,False,0.29032258064516125,3028966.0,76683.0,33934.0,0.12077952088735974,686.6,108.2,23338,,
456,2016,3405,Wilhelmshaven,3,,0.09,1,0,1,2016.0,1,1,0.0,818904.0,3637.0,3.0,False,0.29032258064516125,2976084.0,65555.0,39109.0,0.12545779230606252,,711.7,822190,,
457,2016,3462,Wittmund,3,,0.09,1,0,1,2016.0,1,1,0.0,,12.0,,False,0.29032258064516125,1378099.0,57313.0,24166.0,0.09765098008094596,773.7,86.6,15,,
458,2016,4011,Bremen,4,2380.0,0.06,1,0,0,0.0,0,0,-999.0,816800.0,9399.0,36.0,False,0.1935483870967742,27456298.0,76404.0,48890.0,0.1576056621488049,590.8,1734.4,821577,66.13888888888889,4.191756908030753
459,2016,4012,Bremerhaven,4,104.0,0.06,1,0,0,0.0,0,0,-999.0,1353.0,1075.0,8.0,False,0.1935483870967742,3903386.0,62351.0,34382.0,0.11169210152233404,,1206.9,1967,13.125,2.5745188084776873
460,2016,5112,Duisburg,5,14233.0,0.05,1,0,0,2010.0,1,1,6.0,848736.0,46290.0,28.0,False,0.16129032258064518,16291922.0,71424.0,32877.0,0.08905431486076647,713.9,2147.1,888847,508.35714285714283,6.231184237684013
461,2016,5111,Düsseldorf,5,2067.0,0.05,1,0,0,2010.0,1,1,6.0,271887.0,9112.0,35.0,False,0.16129032258064518,47007197.0,89168.0,76721.0,0.13869712059061504,641.3,2820.6,279618,59.08571428571429,4.078989174138906
462,2016,5113,Essen,5,29291.0,0.05,1,0,0,2010.0,1,1,6.0,31735.0,3153.0,9.0,False,0.16129032258064518,23815280.0,71850.0,40860.0,0.12037177754137304,753.6666666666666,2772.1,5582,3254.6666666666665,8.08784514284474
463,2016,5154,Kleve,5,8778.0,0.05,1,0,0,2010.0,1,1,6.0,20700.0,1802.0,281.0,False,0.16129032258064518,8831173.0,60556.0,28457.0,0.08897717192700476,793.7333333333332,251.7,22262,31.24199288256228,3.441763115592463
464,2016,5114,Krefeld,5,6994.0,0.05,1,0,0,2010.0,1,1,6.0,143958.0,124248.0,36.0,False,0.16129032258064518,8311497.0,68993.0,36780.0,0.11735328160500708,,1646.3,152908,194.30555555555554,5.269431948643471
465,2016,5158,Mettmann,5,11228.0,0.05,1,0,0,2010.0,1,1,6.0,41047.0,4703.0,23.0,False,0.16129032258064518,18237133.0,72999.0,37678.0,0.10794304521534048,996.3,1190.4,37253,488.2173913043478,6.190760780643389
466,2016,5116,Mönchengladbach,5,1954.0,0.05,1,0,0,2010.0,1,1,6.0,2341.0,584.0,26.0,False,0.16129032258064518,8457334.0,63072.0,32471.0,0.09750246791707799,677.9,1530.6,2921,75.1923076923077,4.320048934397984
467,2016,5117,Mülheim an der Ruhr,5,321.0,0.05,1,0,0,2010.0,1,1,6.0,491.0,1371.0,8.0,False,0.16129032258064518,5498550.0,67342.0,32324.0,0.1226445266026174,,1872.7,1802,40.25,3.6951100038645723
468,2016,5119,Oberhausen,5,,0.05,1,0,0,2010.0,1,1,6.0,11758.0,4328.0,7.0,False,0.16129032258064518,5682837.0,61276.0,26913.0,0.09235207602669986,,2742.0,5363,,
469,2016,5120,Remscheid,5,,0.05,1,0,0,2010.0,1,1,6.0,56.0,369.0,4.0,False,0.16129032258064518,3844250.0,64352.0,34930.0,0.10103040384437667,1179.4,1484.3,418,,
470,2016,5162,Rhein-Kreis Neuss,5,128038.0,0.05,1,0,0,2010.0,1,1,6.0,268653.0,166049.0,91.0,False,0.16129032258064518,17372732.0,86740.0,38715.0,0.09509578769677698,677.5,776.2,160546,1407.021978021978,7.249230677477094
471,2016,5122,Solingen,5,17.0,0.05,1,0,0,2010.0,1,1,6.0,17.0,311.0,3.0,False,0.16129032258064518,4790182.0,66021.0,30162.0,0.11845310596833131,995.1,1774.7,328,6.0,1.791759469228055
472,2016,5166,Viersen,5,1989.0,0.05,1,0,0,2010.0,1,1,6.0,2624.0,598.0,107.0,False,0.16129032258064518,8167598.0,63683.0,27404.0,0.10142582001127767,724.9000000000001,529.8,3219,18.598130841121495,2.923061083256632
473,2016,5170,Wesel,5,31992.0,0.05,1,0,0,2010.0,1,1,6.0,199278.0,13738.0,65.0,False,0.16129032258064518,12502617.0,62794.0,27051.0,0.09455654193218077,931.475,442.8,203887,492.2,6.198885137956956
474,2016,5124,Wuppertal,5,14763.0,0.05,1,0,0,2010.0,1,1,6.0,64626.0,5245.0,20.0,False,0.16129032258064518,12849951.0,74604.0,36587.0,0.14071728892767252,1062.0,2092.7,62624,738.2,6.604214790595898
475,2016,5314,Bonn,5,3612.0,0.05,1,0,0,2010.0,1,1,6.0,3680.0,1080.0,12.0,False,0.16129032258064518,22370903.0,91191.0,69807.0,0.18319471102580506,,2283.6,4726,301.0833333333333,5.70738708135964
476,2016,5358,Düren,5,358034.0,0.05,1,0,0,2010.0,1,1,6.0,382119.0,1986.0,36.0,False,0.16129032258064518,7383021.0,61169.0,28131.0,0.08960071106249146,680.95,278.3,18005,9945.416666666666,9.204867087511134
