GENESIS-Tabelle: 14339-01-03-4
Landtagswahlen: Bayern - Wahlberechtigte und;;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Kreise und krfr. Städte;;;;;;;;;;;;
Landtagswahlen: Bayern;;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
;;;;;;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien;Parteien
;;;;;;CDU/CSU;SPD;GRÜNE;FDP;DIE LINKE;AfD;Sonstige Parteien
;;;Anzahl;Prozent;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
15.09.2013;09775;    Neu-Ulm, Landkreis;121441;56,2;66888;32281;14174;5218;2193;1832;-;11191
15.09.2013;09776;    Lindau (Bodensee), Landkreis;58645;59,2;34053;16430;5011;4007;1147;737;-;6721
15.09.2013;09777;    Ostallgäu, Landkreis;103063;65,2;66194;34355;8734;5206;1549;948;-;15404
15.09.2013;09778;    Unterallgäu, Landkreis;105618;62,3;64532;35838;7367;4128;2102;669;-;14428
15.09.2013;09779;    Donau-Ries, Landkreis;99699;64,6;63077;33222;10888;4510;1451;1824;-;11184
15.09.2013;09780;    Oberallgäu, Landkreis;116719;66,6;76538;37573;8645;8716;2919;1107;-;17579
28.09.2008;09;Bayern;9321417;57,9;5306138;2301980;986219;499556;423614;230878;-;863893
28.09.2008;091;  Oberbayern, Regierungsbezirk;3089041;59,6;1809341;710959;348871;236890;181595;69395;-;261633
28.09.2008;09161;    Ingolstadt, kreisfreie Stadt;87814;49,1;42062;16784;8303;3537;3429;2265;-;7745
28.09.2008;09162;    München, kreisfreie Stadt;882602;57,0;496289;157505;139864;71528;62369;25746;-;39279
28.09.2008;09163;    Rosenheim, kreisfreie Stadt;40902;52,1;20831;8481;3788;2686;1739;938;-;3200
28.09.2008;09171;    Altötting, Landkreis;82425;56,4;45350;21106;8030;3542;3411;1531;-;7731
28.09.2008;09172;    Berchtesgadener Land, Landkreis;73640;57,8;41441;19745;4639;7491;2530;1359;-;5678
28.09.2008;09173;    Bad Tölz-Wolfratshausen, Landkreis;89697;59,7;52333;22772;6795;5692;5053;1590;-;10432
28.09.2008;09174;    Dachau, Landkreis;97349;61,5;58661;23703;12942;5355;4860;1901;-;9901
28.09.2008;09175;    Ebersberg, Landkreis;92013;65,8;59415;24433;10211;7941;6340;1803;-;8687
28.09.2008;09176;    Eichstätt, Landkreis;93691;64,0;58922;27172;9704;3769;3277;1868;-;13133
28.09.2008;09177;    Erding, Landkreis;91976;61,5;55684;23563;7306;5588;4318;1854;-;13057
28.09.2008;09178;    Freising, Landkreis;115938;60,2;68573;21688;7733;16127;5106;2767;-;15154
28.09.2008;09179;    Fürstenfeldbruck, Landkreis;149113;63,1;92414;36078;17621;14760;9069;3092;-;11796
28.09.2008;09180;    Garmisch-Partenkirchen, Landkreis;64741;59,3;37485;17825;4027;2992;3448;977;-;8218
28.09.2008;09181;    Landsberg am Lech, Landkreis;84244;62,0;51246;23253;7250;7781;4752;1663;-;6548
28.09.2008;09182;    Miesbach, Landkreis;70911;62,0;42950;18400;5921;5396;4560;1173;-;7500
28.09.2008;09183;    Mühldorf a.Inn, Landkreis;83526;56,4;46024;24379;5412;4101;3038;1454;-;7641
28.09.2008;09184;    München, Landkreis;226046;64,3;143134;54712;30383;17948;19215;4551;-;16327
28.09.2008;09185;    Neuburg-Schrobenhausen, Landkreis;68995;56,8;38446;18272;5156;2585;2329;1200;-;8904
28.09.2008;09186;    Pfaffenhofen a.d.Ilm, Landkreis;87419;60,6;51958;22115;7350;4289;3586;1952;-;12669
28.09.2008;09187;    Rosenheim, Landkreis;183598;61,4;110555;49128;15259;14205;9351;3178;-;19435
28.09.2008;09188;    Starnberg, Landkreis;94191;66,3;61543;22833;10878;9276;9870;1746;-;6942
28.09.2008;09189;    Traunstein, Landkreis;130170;58,9;75121;32542;9910;14098;4456;2409;-;11707
28.09.2008;09190;    Weilheim-Schongau, Landkreis;98040;61,4;58908;24475;10394;6210;5493;2384;-;9954
28.09.2008;092;  Niederbayern, Regierungsbezirk;919436;53,9;487824;222092;68862;28327;40114;20828;-;107603
28.09.2008;09261;    Landshut, kreisfreie Stadt;47013;55,2;25537;10439;3466;3638;2662;1268;-;4065
28.09.2008;09262;    Passau, kreisfreie Stadt;38080;51,2;19273;8143;3393;1748;1892;1142;-;2956
28.09.2008;09263;    Straubing, kreisfreie Stadt;34186;49,1;16531;7487;3925;556;992;692;-;2881
28.09.2008;09271;    Deggendorf, Landkreis;90516;51,4;45831;21062;5495;2392;3671;2285;-;10927
28.09.2008;09272;    Freyung-Grafenau, Landkreis;63793;48,0;30171;12636;2863;1030;2222;1720;-;9702
28.09.2008;09273;    Kelheim, Landkreis;85120;56,5;47379;20499;8104;3110;4993;1593;-;9081
28.09.2008;09274;    Landshut, Landkreis;113228;60,0;67096;29882;7385;5030;5145;2237;-;17419
28.09.2008;09275;    Passau, Landkreis;147198;50,6;73562;34470;10260;4275;6086;3808;-;14664
28.09.2008;09276;    Regen, Landkreis;63279;48,7;30207;13719;5594;1167;2044;1627;-;6057
28.09.2008;09277;    Rottal-Inn, Landkreis;91642;53,4;48159;23675;6219;2819;4287;1685;-;9476
28.09.2008;09278;    Straubing-Bogen, Landkreis;75216;62,0;45892;22599;5509;1248;2853;1305;-;12380
28.09.2008;09279;    Dingolfing-Landau, Landkreis;70165;55,4;38188;17484;6654;1316;3270;1469;-;7997
28.09.2008;093;  Oberpfalz, Regierungsbezirk;842653;58,2;482551;214524;91081;27071;28160;21596;-;100120
28.09.2008;09361;    Amberg, kreisfreie Stadt;33610;51,5;17025;7276;3867;1120;1448;926;-;2388
28.09.2008;09362;    Regensburg, kreisfreie Stadt;99270;53,1;52162;20416;10955;5976;3906;2966;-;7945
28.09.2008;09363;    Weiden i.d.OPf., kreisfreie Stadt;33288;52,4;17096;6904;4935;1075;1246;911;-;2026
28.09.2008;09371;    Amberg-Sulzbach, Landkreis;82716;60,3;48979;21384;12067;2447;2535;2163;-;8384
28.09.2008;09372;    Cham, Landkreis;101827;55,6;55411;27273;5751;1890;2286;2355;-;15857
28.09.2008;09373;    Neumarkt i.d.OPf., Landkreis;97530;62,0;59497;29958;7909;3520;2957;1849;-;13306
28.09.2008;09374;    Neustadt a.d.Waldnaab, Landkreis;77217;62,6;47464;20797;10762;1804;2642;1976;-;9484
28.09.2008;09375;    Regensburg, Landkreis;141899;60,3;84511;35698;13147;4777;6150;3465;-;21275
28.09.2008;09376;    Schwandorf, Landkreis;113801;56,5;63159;26929;14707;2849;3243;3434;-;11999
28.09.2008;09377;    Tirschenreuth, Landkreis;61495;61,6;37249;17892;6982;1617;1748;1553;-;7458
28.09.2008;094;  Oberfranken, Regierungsbezirk;857540;57,8;486526;217414;103136;32684;32080;21762;-;79451
28.09.2008;09461;    Bamberg, kreisfreie Stadt;53425;55,0;28939;11978;4469;4403;2340;1761;-;3989
28.09.2008;09462;    Bayreuth, kreisfreie Stadt;55912;52,0;28520;10612;5863;2846;3379;1395;-;4426
28.09.2008;09463;    Coburg, kreisfreie Stadt;32616;52,1;16767;6642;4740;1483;1541;819;-;1543
28.09.2008;09464;    Hof, kreisfreie Stadt;35992;47,5;16633;7141;4086;1152;1353;1071;-;1831
28.09.2008;09471;    Bamberg, Landkreis;113351;61,0;68091;35584;9069;4405;4866;3065;-;11104
28.09.2008;09472;    Bayreuth, Landkreis;85672;61,9;52229;21990;10442;2860;3409;1988;-;11541
28.09.2008;09473;    Coburg, Landkreis;71427;56,1;39387;17036;10101;2544;2433;1734;-;5541
28.09.2008;09474;    Forchheim, Landkreis;87772;63,1;54477;24261;7113;4726;3460;1816;-;13102
28.09.2008;09475;    Hof, Landkreis;82456;57,6;46448;21231;11498;2539;2703;2262;-;6217
28.09.2008;09476;    Kronach, Landkreis;58627;57,2;32620;15493;8551;1080;1588;1260;-;4649
28.09.2008;09477;    Kulmbach, Landkreis;61676;59,2;35893;15248;10333;1981;2225;1567;-;4540
28.09.2008;09478;    Lichtenfels, Landkreis;55126;57,4;31009;16072;6788;1166;1199;1126;-;4660
28.09.2008;09479;    Wunsiedel i.Fichtelgebirge, Landkreis;63488;57,3;35515;14130;10087;1501;1587;1901;-;6310
28.09.2008;095;  Mittelfranken, Regierungsbezirk;1261932;59,2;738167;322814;166936;64068;45059;38071;-;101221
28.09.2008;09561;    Ansbach, kreisfreie Stadt;30995;51,5;15772;6219;3600;1644;804;898;-;2609
28.09.2008;09562;    Erlangen, kreisfreie Stadt;74852;61,1;45301;17942;11061;6178;3887;2583;-;3650
28.09.2008;09563;    Fürth, kreisfreie Stadt;82402;52,6;42649;15890;11298;4378;2875;3215;-;4994
28.09.2008;09564;    Nürnberg, kreisfreie Stadt;342344;55,8;188133;77067;50472;18277;11210;12755;-;18354
28.09.2008;09565;    Schwabach, kreisfreie Stadt;29070;58,4;16727;7517;4400;1380;1029;783;-;1620
28.09.2008;09571;    Ansbach, Landkreis;139389;58,8;80951;38919;13279;5973;4912;3493;-;14377
28.09.2008;09572;    Erlangen-Höchstadt, Landkreis;100227;64,1;63576;28312;13178;5626;4692;2322;-;9448
28.09.2008;09573;    Fürth, Landkreis;88762;62,8;55062;22403;12895;4031;3493;2441;-;9800
28.09.2008;09574;    Nürnberger Land, Landkreis;128008;63,6;80508;34830;18938;7383;4050;3358;-;11952
28.09.2008;09575;    Neustadt a.d.Aisch-Bad Windsheim, Landkreis;77264;60,9;46501;26066;6348;2820;1916;1859;-;7493
28.09.2008;09576;    Roth, Landkreis;96102;63,2;59850;26357;11906;3876;3969;2410;-;11333
28.09.2008;09577;    Weißenburg-Gunzenhausen, Landkreis;72517;60,2;43139;21296;9565;2504;2224;1957;-;5594
28.09.2008;096;  Unterfranken, Regierungsbezirk;1024234;57,9;581974;275324;97323;49088;39242;30009;-;90988
28.09.2008;09661;    Aschaffenburg, kreisfreie Stadt;49630;47,6;23045;9758;4180;3567;2176;1317;-;2049
28.09.2008;09662;    Schweinfurt, kreisfreie Stadt;39380;49,8;19217;8116;4360;1217;951;2129;-;2446
28.09.2008;09663;    Würzburg, kreisfreie Stadt;99288;51,4;50513;21001;10198;7839;4228;2901;-;4347
28.09.2008;09671;    Aschaffenburg, Landkreis;133146;57,7;75137;36322;13006;7310;6083;2913;-;9504
28.09.2008;09672;    Bad Kissingen, Landkreis;85471;59,2;49721;25233;7455;3726;3081;3003;-;7224
28.09.2008;09673;    Rhön-Grabfeld, Landkreis;65343;59,1;37803;21505;4438;2546;2206;2267;-;4842
28.09.2008;09674;    Haßberge, Landkreis;68464;61,7;41438;19420;7037;1515;2821;2595;-;8052
28.09.2008;09675;    Kitzingen, Landkreis;68849;58,1;39345;17820;5493;2450;2349;1623;-;9612
28.09.2008;09676;    Miltenberg, Landkreis;96322;56,4;53016;23678;8929;3399;4361;2053;-;10596
28.09.2008;09677;    Main-Spessart, Landkreis;101958;59,2;59333;28114;8327;4930;2902;2240;-;12821
28.09.2008;09678;    Schweinfurt, Landkreis;91065;62,4;55845;28625;8536;3583;2732;3523;-;8847
28.09.2008;09679;    Würzburg, Landkreis;125318;62,7;77563;35735;15367;7009;5353;3448;-;10652
28.09.2008;097;  Schwaben, Regierungsbezirk;1326581;55,4;719756;338855;110011;61430;57365;29218;-;122879
28.09.2008;09761;    Augsburg, kreisfreie Stadt;184268;49,7;90022;36213;23151;9724;6707;5006;-;9222
28.09.2008;09762;    Kaufbeuren, kreisfreie Stadt;31595;51,1;15798;7088;1899;1284;1482;1010;-;3037
28.09.2008;09763;    Kempten (Allgäu), kreisfreie Stadt;47227;50,7;23437;9165;3243;2737;2705;1311;-;4277
28.09.2008;09764;    Memmingen, kreisfreie Stadt;29658;52,2;15009;6520;2587;1143;1386;668;-;2706
28.09.2008;09771;    Aichach-Friedberg, Landkreis;96047;60,2;56803;26575;9160;4312;5906;1701;-;9150
28.09.2008;09772;    Augsburg, Landkreis;181213;57,2;102054;48599;17997;8236;7878;3430;-;15916
28.09.2008;09773;    Dillingen a.d.Donau, Landkreis;71815;54,9;38433;19169;4895;2437;4405;1447;-;6081
28.09.2008;09774;    Günzburg, Landkreis;89044;53,4;46592;24322;6071;2533;3373;1662;-;8633
28.09.2008;09775;    Neu-Ulm, Landkreis;119351;49,5;57863;28273;9666;4443;4150;3011;-;8322
28.09.2008;09776;    Lindau (Bodensee), Landkreis;57939;52,6;29826;13816;3640;4356;2002;1440;-;4572
28.09.2008;09777;    Ostallgäu, Landkreis;101685;59,3;59232;28363;7349;4299;3799;1733;-;13690
28.09.2008;09778;    Unterallgäu, Landkreis;103273;57,2;57773;28554;5507;3275;4244;1848;-;14346
28.09.2008;09779;    Donau-Ries, Landkreis;98769;61,3;58831;31102;8890;3676;3897;2992;-;8275
28.09.2008;09780;    Oberallgäu, Landkreis;114697;60,4;68086;31099;5957;8978;5433;1963;-;14657
21.09.2003;09;Bayern;9108516;57,1;5124368;3108932;1006133;396525;131866;x;-;480912
21.09.2003;091;  Oberbayern, Regierungsbezirk;2966583;58,6;1716323;1033760;340826;168343;51445;x;-;121949
21.09.2003;09161;    Ingolstadt, kreisfreie Stadt;84335;45,7;37801;22285;7723;2799;768;x;-;4226
21.09.2003;09162;    München, kreisfreie Stadt;829827;55,1;452365;220209;136377;56707;17894;x;-;21178
21.09.2003;09163;    Rosenheim, kreisfreie Stadt;41041;51,7;20865;12361;4125;1825;441;x;-;2113
21.09.2003;09171;    Altötting, Landkreis;82502;57,5;46436;31526;7328;2264;1314;x;-;4004
21.09.2003;09172;    Berchtesgadener Land, Landkreis;72536;55,9;39776;27025;5266;3148;608;x;-;3729
21.09.2003;09173;    Bad Tölz-Wolfratshausen, Landkreis;86499;62,7;53354;37159;7213;3794;1343;x;-;3845
21.09.2003;09174;    Dachau, Landkreis;93859;58,9;54543;35634;9007;4368;1170;x;-;4364
21.09.2003;09175;    Ebersberg, Landkreis;87963;64,6;56165;35279;10306;5444;1821;x;-;3315
21.09.2003;09176;    Eichstätt, Landkreis;89535;62,9;55490;36396;9406;2556;776;x;-;6356
21.09.2003;09177;    Erding, Landkreis;86983;59,9;51480;33567;8696;3257;1115;x;-;4845
21.09.2003;09178;    Freising, Landkreis;108789;59,6;64050;39731;8432;8645;1593;x;-;5649
21.09.2003;09179;    Fürstenfeldbruck, Landkreis;145447;62,3;89607;52054;16310;12043;2346;x;-;6854
21.09.2003;09180;    Garmisch-Partenkirchen, Landkreis;64385;60,2;38127;28080;3732;2152;970;x;-;3193
21.09.2003;09181;    Landsberg am Lech, Landkreis;79777;62,4;49092;31306;6754;5949;1267;x;-;3816
21.09.2003;09182;    Miesbach, Landkreis;68908;62,8;42640;28324;7420;3726;1097;x;-;2073
21.09.2003;09183;    Mühldorf a.Inn, Landkreis;82533;56,4;45883;33458;5473;2501;841;x;-;3610
21.09.2003;09184;    München, Landkreis;216771;63,5;136148;77595;29625;15150;5683;x;-;8095
21.09.2003;09185;    Neuburg-Schrobenhausen, Landkreis;67563;57,2;37999;27405;5053;1780;550;x;-;3211
21.09.2003;09186;    Pfaffenhofen a.d.Ilm, Landkreis;84368;58,4;48548;32273;7594;2577;1047;x;-;5057
21.09.2003;09187;    Rosenheim, Landkreis;176712;60,4;105351;70789;15197;8531;2207;x;-;8627
21.09.2003;09188;    Starnberg, Landkreis;92867;65,3;60061;34810;9580;7879;3849;x;-;3943
21.09.2003;09189;    Traunstein, Landkreis;127810;58,4;73527;50394;9898;6413;1534;x;-;5288
21.09.2003;09190;    Weilheim-Schongau, Landkreis;95573;60,5;57021;36106;10315;4839;1218;x;-;4543
21.09.2003;092;  Niederbayern, Regierungsbezirk;905155;52,5;467198;303363;66165;20693;9664;x;-;67313
21.09.2003;09261;    Landshut, kreisfreie Stadt;45415;52,9;23583;13780;3856;2337;554;x;-;3056
21.09.2003;09262;    Passau, kreisfreie Stadt;38388;49,8;18860;9828;4555;1184;834;x;-;2459
21.09.2003;09263;    Straubing, kreisfreie Stadt;33772;48,7;16179;10715;2566;448;223;x;-;2227
21.09.2003;09271;    Deggendorf, Landkreis;89017;50,3;43963;28965;5368;1821;728;x;-;7081
21.09.2003;09272;    Freyung-Grafenau, Landkreis;63862;43,1;27028;16716;3619;960;569;x;-;5164
21.09.2003;09273;    Kelheim, Landkreis;83370;57,2;46950;29421;8042;2408;1490;x;-;5589
21.09.2003;09274;    Landshut, Landkreis;109523;58,7;63359;41748;7605;3317;1037;x;-;9652
21.09.2003;09275;    Passau, Landkreis;144663;49,7;70844;46843;10900;2720;1854;x;-;8527
21.09.2003;09276;    Regen, Landkreis;63755;48,1;29912;20032;4244;1122;413;x;-;4101
21.09.2003;09277;    Rottal-Inn, Landkreis;90794;50,8;45314;31043;5769;2244;725;x;-;5533
21.09.2003;09278;    Straubing-Bogen, Landkreis;73332;61,1;44051;30274;4384;866;656;x;-;7871
21.09.2003;09279;    Dingolfing-Landau, Landkreis;69264;54,8;37159;24001;5260;1270;583;x;-;6045
21.09.2003;093;  Oberpfalz, Regierungsbezirk;830498;57,0;465394;291333;89480;23530;7984;x;-;53067
21.09.2003;09361;    Amberg, kreisfreie Stadt;33635;50,4;16651;9588;3629;1164;349;x;-;1921
21.09.2003;09362;    Regensburg, kreisfreie Stadt;95722;51,5;48742;27640;10362;5469;1182;x;-;4089
21.09.2003;09363;    Weiden i.d.OPf., kreisfreie Stadt;33453;52,6;17222;10591;3832;1017;321;x;-;1461
21.09.2003;09371;    Amberg-Sulzbach, Landkreis;82152;59,5;48149;27350;10427;1885;924;x;-;7563
21.09.2003;09372;    Cham, Landkreis;101270;51,1;50580;34711;6831;1545;588;x;-;6905
21.09.2003;09373;    Neumarkt i.d.OPf., Landkreis;95097;62,2;58183;39870;7855;3081;1139;x;-;6238
21.09.2003;09374;    Neustadt a.d.Waldnaab, Landkreis;77051;62,7;47298;29613;10327;1373;567;x;-;5418
21.09.2003;09375;    Regensburg, Landkreis;136672;58,0;78148;49618;12939;4289;1445;x;-;9857
21.09.2003;09376;    Schwandorf, Landkreis;113226;57,3;63834;37865;16565;2367;883;x;-;6154
21.09.2003;09377;    Tirschenreuth, Landkreis;62220;59,9;36590;24488;6716;1342;589;x;-;3455
21.09.2003;094;  Oberfranken, Regierungsbezirk;861067;58,0;490934;290770;116614;26335;11336;x;-;45879
21.09.2003;09461;    Bamberg, kreisfreie Stadt;52669;52,7;27285;15420;5008;3646;1052;x;-;2159
21.09.2003;09462;    Bayreuth, kreisfreie Stadt;57129;51,8;29108;14640;7828;2719;1537;x;-;2384
21.09.2003;09463;    Coburg, kreisfreie Stadt;32740;50,9;16438;8585;4612;1246;826;x;-;1169
21.09.2003;09464;    Hof, kreisfreie Stadt;37213;49,4;18034;10809;4788;867;354;x;-;1216
21.09.2003;09471;    Bamberg, Landkreis;109821;60,2;65075;45541;9433;3452;1427;x;-;5222
21.09.2003;09472;    Bayreuth, Landkreis;85510;60,3;50879;29941;11873;2185;1190;x;-;5690
21.09.2003;09473;    Coburg, Landkreis;71371;57,7;40448;22720;11051;2143;956;x;-;3578
21.09.2003;09474;    Forchheim, Landkreis;85537;62,8;53042;30817;8494;3262;1185;x;-;9284
21.09.2003;09475;    Hof, Landkreis;85074;60,0;50284;28500;15213;1783;638;x;-;4150
21.09.2003;09476;    Kronach, Landkreis;59920;59,0;34672;21707;9364;843;312;x;-;2446
21.09.2003;09477;    Kulmbach, Landkreis;62288;59,9;36656;19618;10887;1530;1113;x;-;3508
21.09.2003;09478;    Lichtenfels, Landkreis;55225;57,9;31404;20724;6346;1153;379;x;-;2802
21.09.2003;09479;    Wunsiedel i.Fichtelgebirge, Landkreis;66570;57,8;37611;21751;11720;1510;371;x;-;2259
21.09.2003;095;  Mittelfranken, Regierungsbezirk;1237747;58,1;709152;393183;176715;61031;18200;x;-;60023
21.09.2003;09561;    Ansbach, kreisfreie Stadt;30635;51,2;15447;7987;3567;1566;393;x;-;1934
21.09.2003;09562;    Erlangen, kreisfreie Stadt;72694;59,6;42873;21127;11909;5679;1649;x;-;2509
21.09.2003;09563;    Fürth, kreisfreie Stadt;79358;51,0;39836;19871;13149;3430;909;x;-;2477
21.09.2003;09564;    Nürnberg, kreisfreie Stadt;335029;55,0;181696;94591;53319;18012;4684;x;-;11090
21.09.2003;09565;    Schwabach, kreisfreie Stadt;28512;57,8;16270;8785;4097;1743;466;x;-;1179
21.09.2003;09571;    Ansbach, Landkreis;137475;58,9;79690;48915;14372;5550;1979;x;-;8874
21.09.2003;09572;    Erlangen-Höchstadt, Landkreis;97377;61,7;59423;32329;12548;5431;2002;x;-;7113
21.09.2003;09573;    Fürth, Landkreis;86808;62,2;53335;29154;14457;3854;1310;x;-;4560
21.09.2003;09574;    Nürnberger Land, Landkreis;127055;61,3;77027;41418;19579;6953;1633;x;-;7444
21.09.2003;09575;    Neustadt a.d.Aisch-Bad Windsheim, Landkreis;76164;58,7;44006;28178;7117;2826;981;x;-;4904
21.09.2003;09576;    Roth, Landkreis;94309;62,4;58145;34985;13434;3614;1268;x;-;4844
21.09.2003;09577;    Weißenburg-Gunzenhausen, Landkreis;72331;58,1;41406;25844;9171;2375;927;x;-;3089
21.09.2003;096;  Unterfranken, Regierungsbezirk;1011108;57,9;574561;348431;105622;43967;16322;x;-;60219
21.09.2003;09661;    Aschaffenburg, kreisfreie Stadt;49319;47,6;22850;12525;4768;3214;776;x;-;1567
21.09.2003;09662;    Schweinfurt, kreisfreie Stadt;39926;49,7;19426;10057;5021;1120;570;x;-;2658
21.09.2003;09663;    Würzburg, kreisfreie Stadt;96975;54,3;51874;26269;11295;7362;2303;x;-;4645
21.09.2003;09671;    Aschaffenburg, Landkreis;130607;56,7;72494;45186;12799;6192;1990;x;-;6327
21.09.2003;09672;    Bad Kissingen, Landkreis;85460;59,3;49693;34207;6458;3112;1141;x;-;4775
21.09.2003;09673;    Rhön-Grabfeld, Landkreis;65489;55,3;35322;25770;4028;2896;611;x;-;2017
21.09.2003;09674;    Haßberge, Landkreis;68223;60,9;40663;24852;9439;1647;1026;x;-;3699
21.09.2003;09675;    Kitzingen, Landkreis;67193;59,2;38999;21785;6424;1715;1009;x;-;8066
21.09.2003;09676;    Miltenberg, Landkreis;95024;56,5;52577;32541;10630;3210;2237;x;-;3959
21.09.2003;09677;    Main-Spessart, Landkreis;101082;59,3;58824;36305;10137;3821;1174;x;-;7387
21.09.2003;09678;    Schweinfurt, Landkreis;89986;62,1;54847;34645;8832;3068;1484;x;-;6818
21.09.2003;09679;    Würzburg, Landkreis;121824;64,1;76994;44292;15792;6613;2004;x;-;8293
21.09.2003;097;  Schwaben, Regierungsbezirk;1296358;55,0;700806;448093;110712;52628;16917;x;-;72456
21.09.2003;09761;    Augsburg, kreisfreie Stadt;177462;49,6;86564;48454;19951;9431;2225;x;-;6503
21.09.2003;09762;    Kaufbeuren, kreisfreie Stadt;31957;51,0;15985;9953;1931;1114;424;x;-;2563
21.09.2003;09763;    Kempten (Allgäu), kreisfreie Stadt;45905;50,2;22632;13186;3910;2100;1087;x;-;2349
21.09.2003;09764;    Memmingen, kreisfreie Stadt;29411;53,7;15468;9139;2968;1040;312;x;-;2009
21.09.2003;09771;    Aichach-Friedberg, Landkreis;93274;59,0;54139;36293;7967;3685;1253;x;-;4941
21.09.2003;09772;    Augsburg, Landkreis;176931;56,6;98618;62260;16705;6550;2653;x;-;10450
21.09.2003;09773;    Dillingen a.d.Donau, Landkreis;70705;56,0;38745;25482;6408;1850;1015;x;-;3990
21.09.2003;09774;    Günzburg, Landkreis;88405;53,5;46307;31903;6429;2435;1004;x;-;4536
21.09.2003;09775;    Neu-Ulm, Landkreis;116718;48,0;54932;34060;11350;3996;1570;x;-;3956
21.09.2003;09776;    Lindau (Bodensee), Landkreis;55796;53,2;29133;16937;4379;4358;661;x;-;2798
21.09.2003;09777;    Ostallgäu, Landkreis;99192;58,5;57006;36286;5693;3988;1150;x;-;9889
21.09.2003;09778;    Unterallgäu, Landkreis;101523;57,1;56889;39027;6612;2457;878;x;-;7915
21.09.2003;09779;    Donau-Ries, Landkreis;97732;61,2;58608;42315;9393;2840;999;x;-;3061
21.09.2003;09780;    Oberallgäu, Landkreis;111347;60,0;65784;42802;7018;6787;1688;x;-;7489
13.09.1998;09;Bayern;8846155;69,8;6093455;3223882;1750950;346228;100894;x;-;671501
13.09.1998;091;  Oberbayern, Regierungsbezirk;2847163;70,1;1973898;1092325;497622;143099;38261;x;-;202591
13.09.1998;09161;    Ingolstadt, kreisfreie Stadt;80224;63,2;49901;27393;14581;2384;551;x;-;4992
13.09.1998;09162;    München, kreisfreie Stadt;816815;67,7;547797;257573;181091;54791;13496;x;-;40846
13.09.1998;09163;    Rosenheim, kreisfreie Stadt;40145;62,4;24650;12984;6011;1555;420;x;-;3680
13.09.1998;09171;    Altötting, Landkreis;80036;69,0;54303;33609;12266;2049;992;x;-;5387
13.09.1998;09172;    Berchtesgadener Land, Landkreis;71359;68,3;47931;30048;9632;2872;630;x;-;4749
13.09.1998;09173;    Bad Tölz-Wolfratshausen, Landkreis;82563;72,8;58978;38287;9903;3759;843;x;-;6186
13.09.1998;09174;    Dachau, Landkreis;89172;72,1;63387;36341;13239;3862;946;x;-;8999
13.09.1998;09175;    Ebersberg, Landkreis;82838;74,5;61094;34651;15073;4140;1377;x;-;5853
13.09.1998;09176;    Eichstätt, Landkreis;83538;75,5;62321;36979;16017;2386;502;x;-;6437
13.09.1998;09177;    Erding, Landkreis;78902;71,0;55431;32839;11071;2615;709;x;-;8197
13.09.1998;09178;    Freising, Landkreis;100927;70,0;69861;41371;13721;5474;1064;x;-;8231
13.09.1998;09179;    Fürstenfeldbruck, Landkreis;139414;73,7;101901;53536;25472;9247;1852;x;-;11794
13.09.1998;09180;    Garmisch-Partenkirchen, Landkreis;63288;71,0;44282;28414;6475;2666;713;x;-;6014
13.09.1998;09181;    Landsberg am Lech, Landkreis;74433;70,5;51800;31056;10648;3785;773;x;-;5538
13.09.1998;09182;    Miesbach, Landkreis;65985;71,8;46824;29564;9468;2324;951;x;-;4517
13.09.1998;09183;    Mühldorf a.Inn, Landkreis;79551;66,6;52158;33193;9941;1989;472;x;-;6563
13.09.1998;09184;    München, Landkreis;204820;74,6;151590;82373;40905;11529;4106;x;-;12677
13.09.1998;09185;    Neuburg-Schrobenhausen, Landkreis;64858;68,5;43815;26614;10197;1538;562;x;-;4904
13.09.1998;09186;    Pfaffenhofen a.d.Ilm, Landkreis;78777;70,0;54437;32060;12159;2149;744;x;-;7325
13.09.1998;09187;    Rosenheim, Landkreis;165866;70,5;115570;69440;22265;6336;1751;x;-;15778
13.09.1998;09188;    Starnberg, Landkreis;89318;75,7;66950;36465;13843;6483;2833;x;-;7326
13.09.1998;09189;    Traunstein, Landkreis;123685;69,1;84232;51536;17636;5048;892;x;-;9120
13.09.1998;09190;    Weilheim-Schongau, Landkreis;90649;72,3;64691;36006;16014;4124;1088;x;-;7459
13.09.1998;092;  Niederbayern, Regierungsbezirk;873914;65,8;566415;315965;141945;22092;7096;x;-;79317
13.09.1998;09261;    Landshut, kreisfreie Stadt;44431;68,8;29947;15399;7560;3130;514;x;-;3344
13.09.1998;09262;    Passau, kreisfreie Stadt;38363;64,1;24338;12394;6474;1344;1158;x;-;2968
13.09.1998;09263;    Straubing, kreisfreie Stadt;33300;60,3;19796;11730;4580;482;80;x;-;2924
13.09.1998;09271;    Deggendorf, Landkreis;85726;63,6;53768;28384;15329;1900;518;x;-;7637
